DatasetName,MonitoringLocationID,MonitoringLocationName,MonitoringLocationLatitude,MonitoringLocationLongitude,MonitoringLocationHorizontalCoordinateReferenceSystem,MonitoringLocationHorizontalAccuracyMeasure,MonitoringLocationHorizontalAccuracyUnit,MonitoringLocationVerticalMeasure,MonitoringLocationVerticalUnit,MonitoringLocationType,ActivityType,ActivityMediaName,ActivityStartDate,ActivityStartTime,ActivityEndDate,ActivityEndTime,ActivityDepthHeightMeasure,ActivityDepthHeightUnit,SampleCollectionEquipmentName,CharacteristicName,MethodSpeciation,ResultSampleFraction,ResultValue,ResultUnit,ResultValueType,ResultDetectionCondition,ResultDetectionQuantitationLimitMeasure,ResultDetectionQuantitationLimitUnit,ResultDetectionQuantitationLimitType,ResultStatusID,ResultComment,ResultAnalyticalMethodID,ResultAnalyticalMethodContext,ResultAnalyticalMethodName,AnalysisStartDate,AnalysisStartTime,AnalysisStartTimeZone,LaboratoryName,LaboratorySampleID
Indian Bay Ecosystem Corporation,WS,Wareham Spring,49.01661,-53.86382,UNKWN,,,,,Estuary,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-03,13:18:00,,,,,,Total dissolved solids,,,27.95,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB5,Indian Bay Park Bridge 5,49.0474,-53.89354,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-03,13:55:00,,,,,,Dissolved oxygen (DO),,,8.7,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB5,Indian Bay Park Bridge 5,49.0474,-53.89354,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-03,13:55:00,,,,,,Dissolved oxygen saturation,,,91,%,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB5,Indian Bay Park Bridge 5,49.0474,-53.89354,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-03,13:55:00,,,,,,pH,,,6.25,None,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB5,Indian Bay Park Bridge 5,49.0474,-53.89354,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-03,13:55:00,,,,,,Salinity,,,0.01,ppt,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB5,Indian Bay Park Bridge 5,49.0474,-53.89354,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-03,13:55:00,,,,,,Specific conductance,,,19.7,uS/cm,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB5,Indian Bay Park Bridge 5,49.0474,-53.89354,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-03,13:55:00,,,,,,"Temperature, water",,,17.5,deg C,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB5,Indian Bay Park Bridge 5,49.0474,-53.89354,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-03,13:55:00,,,,,,Total dissolved solids,,,13,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB5,Indian Bay Park Bridge 5,49.0474,-53.89354,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-03,13:57:00,,,,,,Dissolved oxygen (DO),,,9.7,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB5,Indian Bay Park Bridge 5,49.0474,-53.89354,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-03,13:57:00,,,,,,Dissolved oxygen saturation,,,101,%,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB5,Indian Bay Park Bridge 5,49.0474,-53.89354,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-03,13:57:00,,,,,,pH,,,6.08,None,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB5,Indian Bay Park Bridge 5,49.0474,-53.89354,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-03,13:57:00,,,,,,Salinity,,,0.01,ppt,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB5,Indian Bay Park Bridge 5,49.0474,-53.89354,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-03,13:57:00,,,,,,Specific conductance,,,19,uS/cm,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB5,Indian Bay Park Bridge 5,49.0474,-53.89354,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-03,13:57:00,,,,,,"Temperature, water",,,17.4,deg C,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB5,Indian Bay Park Bridge 5,49.0474,-53.89354,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-03,13:57:00,,,,,,Total dissolved solids,,,12.35,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB4,Indian Bay Park Bridge 4,49.0474,-53.89354,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-03,13:58:00,,,,,,Dissolved oxygen (DO),,,9.3,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB4,Indian Bay Park Bridge 4,49.0474,-53.89354,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-03,13:58:00,,,,,,Dissolved oxygen saturation,,,98,%,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB4,Indian Bay Park Bridge 4,49.0474,-53.89354,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-03,13:58:00,,,,,,pH,,,6.06,None,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB4,Indian Bay Park Bridge 4,49.0474,-53.89354,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-03,13:58:00,,,,,,Salinity,,,0.01,ppt,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB4,Indian Bay Park Bridge 4,49.0474,-53.89354,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-03,13:58:00,,,,,,Specific conductance,,,19,uS/cm,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB4,Indian Bay Park Bridge 4,49.0474,-53.89354,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-03,13:58:00,,,,,,"Temperature, water",,,17.5,deg C,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB4,Indian Bay Park Bridge 4,49.0474,-53.89354,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-03,13:58:00,,,,,,Total dissolved solids,,,12.35,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB4,Indian Bay Park Bridge 4,49.0474,-53.89354,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-03,13:59:00,,,,,,Dissolved oxygen (DO),,,9.3,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB4,Indian Bay Park Bridge 4,49.0474,-53.89354,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-03,13:59:00,,,,,,Dissolved oxygen saturation,,,98,%,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB4,Indian Bay Park Bridge 4,49.0474,-53.89354,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-03,13:59:00,,,,,,pH,,,6.05,None,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB4,Indian Bay Park Bridge 4,49.0474,-53.89354,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-03,13:59:00,,,,,,Salinity,,,0.01,ppt,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB4,Indian Bay Park Bridge 4,49.0474,-53.89354,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-03,13:59:00,,,,,,Specific conductance,,,19,uS/cm,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB4,Indian Bay Park Bridge 4,49.0474,-53.89354,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-03,13:59:00,,,,,,"Temperature, water",,,17.4,deg C,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB4,Indian Bay Park Bridge 4,49.0474,-53.89354,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-03,13:59:00,,,,,,Total dissolved solids,,,12.35,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB2,Indian Bay Park Bridge 2,49.04575,-53.89338,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-03,14:07:00,,,,,,Dissolved oxygen (DO),,,9.8,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB2,Indian Bay Park Bridge 2,49.04575,-53.89338,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-03,14:07:00,,,,,,Dissolved oxygen saturation,,,105,%,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB2,Indian Bay Park Bridge 2,49.04575,-53.89338,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-03,14:07:00,,,,,,pH,,,6.17,None,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB2,Indian Bay Park Bridge 2,49.04575,-53.89338,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-03,14:07:00,,,,,,Salinity,,,0.01,ppt,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB2,Indian Bay Park Bridge 2,49.04575,-53.89338,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-03,14:07:00,,,,,,Specific conductance,,,18.9,uS/cm,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB2,Indian Bay Park Bridge 2,49.04575,-53.89338,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-03,14:07:00,,,,,,"Temperature, water",,,18.4,deg C,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB2,Indian Bay Park Bridge 2,49.04575,-53.89338,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-03,14:07:00,,,,,,Total dissolved solids,,,12.35,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB2,Indian Bay Park Bridge 2,49.04575,-53.89338,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-03,14:09:00,,,,,,Dissolved oxygen (DO),,,9.7,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB2,Indian Bay Park Bridge 2,49.04575,-53.89338,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-03,14:09:00,,,,,,Dissolved oxygen saturation,,,103,%,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB2,Indian Bay Park Bridge 2,49.04575,-53.89338,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-03,14:09:00,,,,,,pH,,,6.12,None,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB2,Indian Bay Park Bridge 2,49.04575,-53.89338,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-03,14:09:00,,,,,,Salinity,,,0.01,ppt,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB2,Indian Bay Park Bridge 2,49.04575,-53.89338,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-03,14:09:00,,,,,,Specific conductance,,,18.8,uS/cm,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB2,Indian Bay Park Bridge 2,49.04575,-53.89338,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-03,14:09:00,,,,,,"Temperature, water",,,18.4,deg C,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB2,Indian Bay Park Bridge 2,49.04575,-53.89338,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-03,14:09:00,,,,,,Total dissolved solids,,,12.35,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB3,Indian Bay Park Bridge 3,49.04597,-53.89329,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-03,14:12:00,,,,,,Dissolved oxygen (DO),,,9.9,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB3,Indian Bay Park Bridge 3,49.04597,-53.89329,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-03,14:12:00,,,,,,Dissolved oxygen saturation,,,105,%,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB3,Indian Bay Park Bridge 3,49.04597,-53.89329,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-03,14:12:00,,,,,,pH,,,6.13,None,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB3,Indian Bay Park Bridge 3,49.04597,-53.89329,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-03,14:12:00,,,,,,Salinity,,,0.01,ppt,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB3,Indian Bay Park Bridge 3,49.04597,-53.89329,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-03,14:12:00,,,,,,Specific conductance,,,18.8,uS/cm,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB3,Indian Bay Park Bridge 3,49.04597,-53.89329,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-03,14:12:00,,,,,,"Temperature, water",,,18.4,deg C,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB3,Indian Bay Park Bridge 3,49.04597,-53.89329,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-03,14:12:00,,,,,,Total dissolved solids,,,12.35,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB3,Indian Bay Park Bridge 3,49.04597,-53.89329,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-03,14:13:00,,,,,,Dissolved oxygen (DO),,,9.9,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB3,Indian Bay Park Bridge 3,49.04597,-53.89329,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-03,14:13:00,,,,,,Dissolved oxygen saturation,,,105,%,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB3,Indian Bay Park Bridge 3,49.04597,-53.89329,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-03,14:13:00,,,,,,pH,,,6.1,None,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB3,Indian Bay Park Bridge 3,49.04597,-53.89329,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-03,14:13:00,,,,,,Salinity,,,0.01,ppt,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB3,Indian Bay Park Bridge 3,49.04597,-53.89329,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-03,14:13:00,,,,,,Specific conductance,,,18.8,uS/cm,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB3,Indian Bay Park Bridge 3,49.04597,-53.89329,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-03,14:13:00,,,,,,"Temperature, water",,,18.4,deg C,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB3,Indian Bay Park Bridge 3,49.04597,-53.89329,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-03,14:13:00,,,,,,Total dissolved solids,,,12.35,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,NC1,Number 22 Culvert 1,49.09318,-53.93754,UNKWN,,,,,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-03,15:04:00,,,,,,Dissolved oxygen (DO),,,8.4,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,NC1,Number 22 Culvert 1,49.09318,-53.93754,UNKWN,,,,,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-03,15:04:00,,,,,,Dissolved oxygen saturation,,,90,%,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,NC1,Number 22 Culvert 1,49.09318,-53.93754,UNKWN,,,,,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-03,15:04:00,,,,,,pH,,,6,None,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,NC1,Number 22 Culvert 1,49.09318,-53.93754,UNKWN,,,,,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-03,15:04:00,,,,,,Salinity,,,0.01,ppt,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,NC1,Number 22 Culvert 1,49.09318,-53.93754,UNKWN,,,,,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-03,15:04:00,,,,,,Specific conductance,,,18.2,uS/cm,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,NC1,Number 22 Culvert 1,49.09318,-53.93754,UNKWN,,,,,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-03,15:04:00,,,,,,"Temperature, water",,,18.5,deg C,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,NC1,Number 22 Culvert 1,49.09318,-53.93754,UNKWN,,,,,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-03,15:04:00,,,,,,Total dissolved solids,,,11.7,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,NC2,Number 22 Culvert 2,49.09313,-53.93762,UNKWN,,,,,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-03,15:09:00,,,,,,Dissolved oxygen (DO),,,7.5,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,NC2,Number 22 Culvert 2,49.09313,-53.93762,UNKWN,,,,,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-03,15:09:00,,,,,,Dissolved oxygen saturation,,,80,%,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,NC2,Number 22 Culvert 2,49.09313,-53.93762,UNKWN,,,,,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-03,15:09:00,,,,,,pH,,,5.97,None,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,NC2,Number 22 Culvert 2,49.09313,-53.93762,UNKWN,,,,,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-03,15:09:00,,,,,,Salinity,,,0.01,ppt,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,NC2,Number 22 Culvert 2,49.09313,-53.93762,UNKWN,,,,,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-03,15:09:00,,,,,,Specific conductance,,,18.3,uS/cm,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,NC2,Number 22 Culvert 2,49.09313,-53.93762,UNKWN,,,,,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-03,15:09:00,,,,,,"Temperature, water",,,18.4,deg C,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,NC2,Number 22 Culvert 2,49.09313,-53.93762,UNKWN,,,,,Lake/Pond,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-03,15:09:00,,,,,,Total dissolved solids,,,11.7,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB5,Indian Bay Park Bridge 5,49.0474,-53.89354,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-24,11:19:00,,,,,,Dissolved oxygen (DO),,,10.2,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB5,Indian Bay Park Bridge 5,49.0474,-53.89354,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-24,11:19:00,,,,,,Dissolved oxygen saturation,,,100,%,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB5,Indian Bay Park Bridge 5,49.0474,-53.89354,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-24,11:19:00,,,,,,pH,,,5.86,None,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB5,Indian Bay Park Bridge 5,49.0474,-53.89354,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-24,11:19:00,,,,,,Salinity,,,0.01,ppt,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB5,Indian Bay Park Bridge 5,49.0474,-53.89354,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-24,11:19:00,,,,,,Specific conductance,,,18.8,uS/cm,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB5,Indian Bay Park Bridge 5,49.0474,-53.89354,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-24,11:19:00,,,,,,"Temperature, water",,,14.5,deg C,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB5,Indian Bay Park Bridge 5,49.0474,-53.89354,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-24,11:19:00,,,,,,Total dissolved solids,,,12.35,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB5,Indian Bay Park Bridge 5,49.0474,-53.89354,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-24,11:21:00,,,,,,Dissolved oxygen (DO),,,10.2,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB5,Indian Bay Park Bridge 5,49.0474,-53.89354,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-24,11:21:00,,,,,,Dissolved oxygen saturation,,,101,%,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB5,Indian Bay Park Bridge 5,49.0474,-53.89354,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-24,11:21:00,,,,,,pH,,,5.76,None,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB5,Indian Bay Park Bridge 5,49.0474,-53.89354,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-24,11:21:00,,,,,,Salinity,,,0.01,ppt,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB5,Indian Bay Park Bridge 5,49.0474,-53.89354,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-24,11:21:00,,,,,,Specific conductance,,,18.8,uS/cm,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB5,Indian Bay Park Bridge 5,49.0474,-53.89354,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-24,11:21:00,,,,,,"Temperature, water",,,14.5,deg C,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB5,Indian Bay Park Bridge 5,49.0474,-53.89354,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-24,11:21:00,,,,,,Total dissolved solids,,,12.35,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB2,Indian Bay Park Bridge 2,49.04575,-53.89338,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-24,12:30:00,,,,,,Dissolved oxygen (DO),,,10.9,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB2,Indian Bay Park Bridge 2,49.04575,-53.89338,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-24,12:30:00,,,,,,Dissolved oxygen saturation,,,108,%,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB2,Indian Bay Park Bridge 2,49.04575,-53.89338,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-24,12:30:00,,,,,,pH,,,5.86,None,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB2,Indian Bay Park Bridge 2,49.04575,-53.89338,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-24,12:30:00,,,,,,Salinity,,,0.01,ppt,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB2,Indian Bay Park Bridge 2,49.04575,-53.89338,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-24,12:30:00,,,,,,Specific conductance,,,18.7,uS/cm,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB2,Indian Bay Park Bridge 2,49.04575,-53.89338,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-24,12:30:00,,,,,,"Temperature, water",,,15.2,deg C,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB2,Indian Bay Park Bridge 2,49.04575,-53.89338,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-24,12:30:00,,,,,,Total dissolved solids,,,12.3,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB2,Indian Bay Park Bridge 2,49.04575,-53.89338,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-24,12:31:00,,,,,,Dissolved oxygen (DO),,,10.9,mg/l,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB2,Indian Bay Park Bridge 2,49.04575,-53.89338,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-24,12:31:00,,,,,,Dissolved oxygen saturation,,,108,%,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB2,Indian Bay Park Bridge 2,49.04575,-53.89338,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-24,12:31:00,,,,,,pH,,,5.86,None,,,,,,,,,,,,,,,
Indian Bay Ecosystem Corporation,IBPB2,Indian Bay Park Bridge 2,49.04575,-53.89338,UNKWN,,,,,River/Stream,Field Msr/Obs-Portable Data Logger,Surface Water,2015-09-24,12:31:00,,,,,,Salinity,,,0.01,ppt,,,,,,,,,,,,,,,
